,0
38,0.8743556646596996
102,3.7556657041953105
150,0.7936967747114813
393,0.04429542722078207
416,0.04429542722078207
426,4.877824596928425
472,1.6645464132380232
473,1.6645464132380232
517,0.7691017576161805
647,1.0266311832229598
648,1.0783271248790403
737,1.025952025639256
1644,2.741435012120519
1651,4.877824596928425
1710,1.025952025639256
1731,4.877824596928425
1909,1.211877019877882
2026,1.0783271248790403
2085,1.17064416225635
2820,4.877824596928425
2843,5.330647140539432
2844,5.330647140539432
2865,5.330647140539432
2895,3.7293724894974414
3081,0.8820688541842406
3132,5.521216639261076
3133,5.330647140539432
3241,0.4770155371800948
3262,1.0266309214594707
3264,1.0266309214594707
3288,3.7293724894974414
3289,0.2915539037394017
3318,0.5001686497080697
3610,0.7786267789034479
3688,0.254951397337839
3693,3.7293724894974414
3697,0.5001686497080697
3698,0.4770155371800948
3737,6.338236195945269
3754,2.1115563058951947
3760,2.509972690088103
3792,3.7350420822281296
3800,0.254951397337839
3807,5.330647140539432
3808,5.330647140539432
3861,5.3306522910764595
3866,0.25132538656694975
3912,1.6645464132380232
6017,0.7995244614177223
6021,5.330641990020764
6698,3.524992727056309
6711,0.9713944041159754
6742,17.182884620176157
6757,0.20457701313101465
6804,6.077213587185859
6805,5.717272810324747
6835,1.7678048871554435
7044,0.7509299466042165
7048,0.7204789912363502
7071,0.7204789912363502
7127,0.23775376541094778
7128,0.23775376541094778
7132,17.182884620176157
7159,6.09143475209474
7172,0.2794320909091413
7302,5.211114663540127
7303,4.777383778025964
7328,17.182884620176157
7389,0.7509299466042165
7392,0.7149757711697641
7873,17.182884620176157
8365,0.7149757711697641
8423,17.182884620176157
8448,3.524992727056309
8456,0.7509299466042165
8473,0.7509299466042165
8475,1.0865539884125108
8561,0.7509299466042165
8564,1.2347204850366396
8570,0.9713944041159787
8589,12.210191966171893
8681,4.777383778025964
8692,6.077213587185859
8740,5.449167978330013
9538,17.182884620176157
9550,1.6152783370715558
9564,0.9713944041159789
9572,3.050134908841061
9573,17.182884620176157
9612,5.597705788580909
9614,17.182884620176157
9656,6.055111806816421
9725,1.1331285814072127
9729,1.1331285814072127
9833,17.182884620176157
9880,1.141319405558291
9896,0.9529538413480765
9914,17.182884620176157
9940,1.141319405558291
9943,1.6152783370715558
9944,1.1726997363643403
9949,2.358929379867219
9973,0.9761069538760541
10016,17.182884620176157
10018,17.182884620176157
10042,1.1331285814072127
10044,1.1331317715365234
10055,17.182884620176157
10056,1.1413194055582911
10059,0.9713944041159787
10152,1.141319405558291
10195,3.096108550367992
10218,1.1413194055582911
10222,1.1413194055582911
10343,1.0111512171060217
10348,1.6152783370715558
10352,0.9761069538760541
10353,0.9529538413480765
10359,1.1413194055582911
10389,17.182884620176157
10396,17.182884620176157
10407,0.1357989605185854
10409,0.7513236418206976
10414,1.1309433008042895
10415,0.9332717940446872
10447,0.035985429081106315
10455,1.0111512171060217
10507,1.1331317715365234
10516,1.6315956379295957
10521,1.0075252063351319
10545,17.182884620176157
10547,17.182884620176157
10567,0.23775376541094778
12057,12.210191966171893
12545,0.6087496965417649
12578,17.182884620177177
12624,0.3823549941264318
12672,1.0626576138218207
13069,17.182884620176157
13353,0.07894121775841269
13412,2.721048116695336
13453,3.587577575004102
13459,5.401695464135159
13699,0.2680414974892874
13703,0.04615052266012305
13726,0.04615052266012305
13782,0.26872654099443216
13783,0.26872654099443216
13798,5.814555460636157
13827,0.10315057963882981
13957,2.514071314333942
13958,2.565767255990022
14044,0.2680414974892874
14047,0.9588151066904054
14954,0.7068174246205444
14960,1.717248598525759
15020,0.9588151066904054
15103,0.07894121775841269
15111,0.2680414974892874
15128,0.2680414974892874
15130,0.0675825443189983
15190,5.814555460636157
15216,0.2680414974892874
15219,1.0165758943733458
15336,2.565767255990022
15347,5.401695464135159
15395,3.489090223290028
16205,2.2419323583864594
16230,3.587577575004102
16236,3.587577575004102
16267,1.5787343444874278
16272,4.138098669328935
16273,4.138098669328935
16391,3.963615439211323
16483,0.9228628937255097
16487,2.889642704763832
16551,0.5963817831590359
16572,2.514071052570453
16587,2.4551954498932163
16598,2.2419323583864594
16599,0.46368377442293657
16604,0.24500456494748915
16609,1.3452633640934857
16628,0.6195348956870107
16800,2.889642704763832
16850,0.9228628937255097
16857,3.629648059074165
16864,4.23444093221056
16901,3.587577575004102
16951,1.6092150810953258
16970,3.587577575004102
16998,0.42708126802137397
17003,2.2419323583864594
17007,0.6195348956870107
17008,0.5963817831590359
17062,0.8831724835749182
17064,0.1782833516627396
17069,0.1119718567107858
17070,0.5766997358556476
17102,2.2476019511171477
17110,0.42708126802137397
17176,0.8507416562101996
17222,0.039322019304613536
17381,2.889642704763832
19200,0.6028668254942414
19279,1.2314014367774568
19327,0.4174668697205942
20021,2.9129417250459464
20114,6.648425544654599
20145,0.17374243377452386
20358,0.5570490434277563
20381,0.5570490434277563
20437,0.6322684162844975
20438,0.6322684162844975
20482,1.6996584446597665
20612,0.5914954374975147
20613,0.6431913791535936
20702,0.0016561527273981113
21675,0.0016561527273981113
21785,0.14500666748253976
21874,2.1424337069215262
21880,2.9129417250459473
21991,0.6431913791535936
22002,6.648425544654599
22050,1.6920452285374639
22874,2.9129417250459473
22882,2.8914124120889038
22922,0.34384153234902043
22966,0.11356448588645594
23190,4.082866726488259
23206,0.1424402239604204
23227,0.5914951757340254
23229,1.9160271234488697
23250,4.082866726488259
23254,0.10784634259822774
23283,0.16559333648839702
23366,4.497904225767103
23369,2.9129417250459473
23462,4.082866726488259
23528,4.497904225767103
23532,4.497904225767103
23575,3.087410705682978
23582,0.07106121711530314
23653,0.14444884899979052
23662,0.16559333648839702
23663,0.1424402239604204
23669,4.497904225767103
23719,0.4681037378499773
